Iteration,Fitness,FitnessEvalTime,Time,State
34,6.0,0.002554178237915039,0.002554178237915039,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [7, 5, 9, 8, 6], 4: [5, 9, 8, 7, 6], 5: [4, 3, 1, 0, 2], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
35,6.0,0.002627134323120117,0.002627134323120117,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [9, 8, 6, 7, 5], 4: [5, 9, 8, 7, 6], 5: [4, 3, 1, 0, 2], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
36,6.0,0.002696990966796875,0.002696990966796875,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [9, 8, 6, 7, 5], 4: [5, 9, 8, 7, 6], 5: [4, 3, 1, 0, 2], 6: [0, 1, 4, 2, 3], 7: [2, 1, 3, 4, 0], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
37,6.0,0.002768278121948242,0.002768278121948242,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 1, 4, 2, 3], 7: [2, 1, 3, 4, 0], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
38,6.0,0.002840280532836914,0.002840280532836914,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
39,7.0,0.002913236618041992,0.002913236618041992,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [7, 6, 8, 5, 9], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
40,7.0,0.0029850006103515625,0.0029850006103515625,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [7, 6, 8, 5, 9], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
41,7.0,0.003062009811401367,0.003062009811401367,"{0: [6, 8, 5, 7, 9], 1: [5, 7, 8, 9, 6], 2: [7, 6, 8, 5, 9], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
42,7.0,0.0031092166900634766,0.0031092166900634766,"{0: [6, 8, 5, 7, 9], 1: [5, 7, 8, 9, 6], 2: [7, 6, 8, 5, 9], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
43,6.0,0.003183126449584961,0.0031843185424804688,"{0: [6, 8, 5, 7, 9], 1: [5, 7, 8, 9, 6], 2: [5, 7, 9, 8, 6], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
