Iteration,Fitness,FitnessEvalTime,Time,State
21,23,0.053050994873046875,1.3178300857543945,"{0: [1, 10, 3, 11, 8, 6, 2, 9, 4, 7, 5], 1: [0, 10, 4, 2, 11, 7, 5, 3, 8, 6, 9], 2: [0, 9, 4, 10, 6, 8, 5, 1, 3, 7, 11], 3: [0, 7, 1, 11, 4, 2, 10, 6, 5, 8, 9], 4: [0, 5, 2, 6, 7, 3, 8, 10, 11, 1, 9], 5: [0, 7, 6, 2, 10, 11, 4, 9, 8, 1, 3], 6: [3, 0, 8, 9, 1, 2, 11, 4, 5, 10, 7], 7: [0, 11, 4, 1, 5, 6, 3, 2, 8, 10, 9], 8: [0, 1, 6, 2, 5, 11, 4, 10, 9, 3, 7], 9: [3, 8, 11, 2, 7, 6, 5, 0, 1, 4, 10], 10: [0, 7, 4, 8, 11, 5, 2, 9, 1, 6, 3], 11: [5, 1, 10, 6, 3, 4, 7, 8, 9, 2, 0]}"
22,23,0.05278587341308594,1.3725590705871582,"{0: [1, 9, 6, 2, 7, 10, 8, 5, 11, 4, 3], 1: [0, 3, 2, 8, 9, 6, 7, 10, 4, 11, 5], 2: [0, 6, 8, 4, 1, 9, 10, 5, 7, 3, 11], 3: [0, 7, 8, 4, 1, 5, 6, 11, 9, 10, 2], 4: [0, 6, 5, 3, 10, 2, 8, 1, 11, 9, 7], 5: [7, 10, 9, 4, 0, 3, 6, 8, 1, 2, 11], 6: [0, 4, 1, 2, 5, 3, 9, 10, 8, 7, 11], 7: [5, 8, 6, 3, 4, 11, 9, 10, 1, 2, 0], 8: [9, 2, 1, 4, 11, 5, 3, 6, 10, 0, 7], 9: [0, 8, 5, 6, 4, 1, 11, 7, 3, 10, 2], 10: [0, 6, 5, 3, 7, 9, 8, 1, 4, 2, 11], 11: [0, 5, 6, 10, 4, 9, 7, 2, 3, 1, 8]}"
23,23,0.0536198616027832,1.4284651279449463,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
24,23,0.05296158790588379,1.4838309288024902,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [10, 3, 5, 1, 7, 2, 4, 9, 11, 6, 0], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
25,23,0.054017066955566406,1.539797306060791,"{0: [1, 9, 6, 2, 7, 10, 8, 5, 11, 4, 3], 1: [0, 10, 4, 2, 11, 7, 5, 3, 8, 6, 9], 2: [0, 6, 8, 4, 1, 9, 10, 5, 7, 3, 11], 3: [0, 1, 7, 11, 4, 2, 10, 6, 5, 8, 9], 4: [0, 6, 5, 3, 10, 2, 8, 1, 11, 9, 7], 5: [0, 7, 6, 2, 10, 11, 4, 9, 8, 1, 3], 6: [0, 4, 1, 2, 5, 3, 9, 10, 8, 7, 11], 7: [0, 11, 4, 1, 5, 6, 3, 2, 8, 10, 9], 8: [0, 2, 1, 4, 11, 5, 3, 6, 10, 7, 9], 9: [3, 8, 11, 2, 7, 6, 5, 0, 1, 4, 10], 10: [0, 6, 5, 3, 7, 9, 8, 1, 4, 2, 11], 11: [2, 1, 10, 6, 3, 4, 7, 8, 0, 5, 9]}"
26,23,0.052642107009887695,1.5948641300201416,"{0: [1, 11, 3, 9, 6, 8, 5, 4, 10, 2, 7], 1: [2, 6, 0, 8, 11, 5, 4, 3, 10, 7, 9], 2: [0, 5, 3, 11, 4, 9, 10, 7, 1, 6, 8], 3: [0, 5, 7, 8, 9, 1, 10, 11, 2, 4, 6], 4: [0, 1, 2, 8, 11, 6, 10, 5, 3, 9, 7], 5: [0, 9, 10, 4, 6, 7, 1, 11, 3, 8, 2], 6: [0, 9, 1, 7, 10, 4, 11, 2, 5, 3, 8], 7: [0, 4, 1, 6, 2, 8, 5, 9, 10, 3, 11], 8: [0, 10, 2, 11, 7, 5, 3, 9, 1, 6, 4], 9: [0, 4, 2, 5, 11, 1, 6, 3, 10, 8, 7], 10: [0, 8, 6, 7, 1, 5, 2, 4, 9, 11, 3], 11: [0, 3, 1, 2, 8, 5, 7, 10, 6, 4, 9]}"
27,23,0.05274605751037598,1.649733066558838,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [6, 9, 8, 0, 11, 2, 4, 10, 7, 3, 5], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
28,23,0.052506208419799805,1.7044131755828857,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 7, 8, 6, 9, 11, 3, 10, 4, 5, 2], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 1, 5, 9, 7, 8, 2, 10, 6, 11, 4], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 8, 11, 7, 6, 10, 1, 3, 4, 2, 9], 6: [2, 7, 11, 1, 3, 4, 5, 0, 9, 8, 10], 7: [0, 1, 8, 10, 3, 6, 2, 4, 9, 11, 5], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 3, 8, 5, 4, 2, 11, 7, 10, 1, 6], 10: [8, 7, 5, 11, 6, 4, 9, 2, 1, 3, 0], 11: [0, 1, 9, 10, 8, 7, 4, 5, 3, 2, 6]}"
29,23,0.05245184898376465,1.758976936340332,"{0: [1, 3, 4, 11, 6, 2, 8, 9, 10, 7, 5], 1: [0, 10, 4, 2, 11, 7, 5, 3, 8, 6, 9], 2: [11, 8, 10, 1, 5, 0, 7, 9, 6, 3, 4], 3: [0, 7, 1, 11, 4, 2, 10, 6, 5, 8, 9], 4: [0, 5, 1, 10, 7, 8, 6, 9, 11, 2, 3], 5: [8, 2, 11, 4, 10, 9, 1, 3, 0, 7, 6], 6: [0, 11, 9, 5, 1, 4, 3, 10, 2, 8, 7], 7: [0, 11, 4, 1, 5, 6, 3, 2, 8, 10, 9], 8: [5, 1, 10, 2, 6, 11, 0, 9, 3, 7, 4], 9: [3, 8, 11, 2, 7, 6, 5, 0, 1, 4, 10], 10: [0, 6, 7, 5, 3, 4, 9, 1, 8, 11, 2], 11: [5, 3, 4, 1, 10, 6, 7, 8, 9, 2, 0]}"
30,23,0.05218386650085449,1.8134739398956299,"{0: [1, 3, 4, 11, 6, 2, 8, 9, 10, 7, 5], 1: [0, 10, 4, 2, 11, 7, 5, 3, 8, 6, 9], 2: [11, 8, 10, 1, 5, 0, 7, 9, 6, 3, 4], 3: [0, 7, 1, 11, 4, 2, 10, 6, 5, 8, 9], 4: [0, 5, 1, 10, 7, 8, 6, 9, 11, 2, 3], 5: [8, 2, 11, 4, 10, 9, 1, 3, 0, 7, 6], 6: [0, 11, 9, 5, 1, 4, 3, 10, 2, 8, 7], 7: [0, 11, 4, 1, 5, 6, 3, 2, 8, 10, 9], 8: [5, 1, 10, 2, 6, 11, 0, 9, 3, 7, 4], 9: [3, 8, 11, 2, 7, 6, 5, 0, 1, 4, 10], 10: [0, 6, 7, 5, 3, 4, 9, 1, 8, 11, 2], 11: [5, 3, 4, 1, 10, 6, 7, 8, 9, 2, 0]}"
