Iteration,Fitness,Time,State
27,8,0.2540302276611328,"{0: [2, 3, 4, 6, 7, 1, 5], 1: [5, 2, 4, 6, 7, 0, 3], 2: [3, 4, 0, 7, 1, 5, 6], 3: [2, 7, 4, 0, 5, 6, 1], 4: [1, 7, 6, 0, 5, 2, 3], 5: [6, 2, 0, 7, 4, 3, 1], 6: [4, 1, 7, 2, 0, 5, 3], 7: [5, 0, 1, 4, 3, 6, 2]}"
1,8,0.0077402591705322266,"{0: [7, 6, 1, 5, 4, 2, 3], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
2,7,0.015308141708374023,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
3,7,0.02316427230834961,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
4,7,0.030900001525878906,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
5,7,0.03860807418823242,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
6,7,0.04610610008239746,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
7,7,0.05382394790649414,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
8,7,0.061617136001586914,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
9,7,0.06941509246826172,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
10,7,0.07759213447570801,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
11,7,0.08540916442871094,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
12,7,0.09301209449768066,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
13,7,0.1007542610168457,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
14,7,0.10838699340820312,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
15,7,0.11610126495361328,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
16,7,0.12401318550109863,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
17,7,0.13170194625854492,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
18,7,0.13918519020080566,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
19,7,0.14670896530151367,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
20,7,0.15422320365905762,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
21,7,0.1617579460144043,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
22,7,0.16927409172058105,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
23,7,0.17693805694580078,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
24,7,0.18476414680480957,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
25,7,0.1928250789642334,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
26,7,0.20049309730529785,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
27,7,0.20792698860168457,"{0: [3, 2, 4, 1, 7, 6, 5], 1: [6, 3, 7, 4, 0, 2, 5], 2: [0, 6, 7, 4, 5, 1, 3], 3: [1, 4, 6, 7, 2, 0, 5], 4: [2, 7, 5, 3, 0, 6, 1], 5: [1, 2, 4, 6, 3, 0, 7], 6: [5, 3, 4, 7, 1, 0, 2], 7: [2, 5, 0, 1, 6, 3, 4]}"
1,8,0.007887125015258789,"{0: [1, 4, 3, 2, 7, 5, 6], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
2,7,0.015626907348632812,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
3,7,0.02322983741760254,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
4,7,0.03129172325134277,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
5,7,0.03917098045349121,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
6,7,0.046791791915893555,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
7,7,0.054741859436035156,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
8,7,0.06274604797363281,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
9,7,0.0706779956817627,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
10,7,0.07839202880859375,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
11,7,0.0859990119934082,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
12,7,0.0940699577331543,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
13,7,0.10189580917358398,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
14,7,0.1099998950958252,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
15,7,0.1179509162902832,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
16,7,0.12589788436889648,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
17,7,0.13379406929016113,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
18,7,0.14153003692626953,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
19,7,0.1494739055633545,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
20,7,0.15713095664978027,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
21,7,0.1647329330444336,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
22,7,0.17234396934509277,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
23,7,0.17995691299438477,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
24,7,0.18758392333984375,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
25,7,0.19535470008850098,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
26,7,0.20306992530822754,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
27,7,0.21102571487426758,"{0: [6, 7, 1, 4, 3, 2, 5], 1: [6, 2, 7, 3, 5, 0, 4], 2: [4, 3, 7, 1, 0, 6, 5], 3: [0, 5, 2, 7, 4, 1, 6], 4: [5, 6, 1, 7, 3, 0, 2], 5: [0, 2, 4, 7, 6, 1, 3], 6: [0, 1, 4, 3, 7, 2, 5], 7: [2, 4, 0, 5, 3, 6, 1]}"
1,7,0.007752895355224609,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
2,7,0.015415191650390625,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
3,7,0.02300119400024414,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
4,7,0.03068709373474121,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
5,7,0.03862309455871582,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
6,7,0.0461881160736084,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
7,7,0.053794145584106445,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
8,7,0.06182718276977539,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
9,7,0.06983804702758789,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
10,7,0.07778000831604004,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
11,7,0.08550810813903809,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
