Algorithm,Bracket,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,"[1, 1, 2, 2]",2,558,10.400933980941772,166565,"[4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2]","{0: [9, 11, 7, 6], 1: [6, 7, 8, 10], 2: [7, 11, 8, 9], 3: [8, 6, 9, 10], 4: [9, 7, 10, 11], 5: [6, 8, 11, 10], 6: [1, 3, 5, 0], 7: [0, 2, 4, 1], 8: [2, 5, 3, 1], 9: [0, 3, 2, 4], 10: [3, 5, 4, 1], 11: [4, 5, 2, 0]}"
Genetic,"[1, 1, 2, 2]",3,6,0.1308050155639648,604229,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [9, 6, 7, 11], 1: [7, 6, 10, 8], 2: [8, 7, 11, 9], 3: [9, 10, 6, 8], 4: [10, 11, 9, 7], 5: [11, 8, 10, 6], 6: [0, 5, 3, 1], 7: [0, 2, 1, 4], 8: [1, 5, 2, 3], 9: [0, 3, 2, 4], 10: [1, 3, 4, 5], 11: [2, 5, 4, 0]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0631182193756103,64747,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 10, 6, 8], 2: [8, 7, 9, 11], 3: [9, 6, 8, 10], 4: [10, 11, 9, 7], 5: [11, 10, 6, 8], 6: [0, 3, 1, 5], 7: [0, 2, 4, 1], 8: [1, 5, 2, 3], 9: [4, 2, 0, 3], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,257,4.57951021194458,678771,"[4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2]","{0: [9, 7, 11, 6], 1: [7, 10, 6, 8], 2: [7, 9, 11, 8], 3: [8, 9, 6, 10], 4: [9, 7, 10, 11], 5: [6, 11, 10, 8], 6: [0, 5, 1, 3], 7: [0, 2, 1, 4], 8: [2, 3, 1, 5], 9: [3, 4, 2, 0], 10: [1, 5, 4, 3], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,1,0.045037031173706,412758,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [7, 10, 8, 6], 2: [8, 11, 9, 7], 3: [9, 8, 10, 6], 4: [10, 9, 7, 11], 5: [11, 8, 6, 10], 6: [0, 3, 5, 1], 7: [0, 1, 2, 4], 8: [1, 3, 2, 5], 9: [0, 3, 4, 2], 10: [1, 4, 5, 3], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,9,0.1869969367980957,623100,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 7, 11], 1: [7, 10, 6, 8], 2: [8, 7, 11, 9], 3: [6, 10, 8, 9], 4: [10, 11, 9, 7], 5: [11, 6, 10, 8], 6: [0, 1, 3, 5], 7: [1, 4, 0, 2], 8: [1, 5, 2, 3], 9: [0, 3, 2, 4], 10: [3, 1, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,6,0.1363577842712402,292032,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [10, 6, 8, 7], 2: [8, 7, 9, 11], 3: [6, 8, 10, 9], 4: [11, 9, 7, 10], 5: [11, 10, 6, 8], 6: [0, 5, 1, 3], 7: [0, 2, 4, 1], 8: [1, 3, 2, 5], 9: [0, 3, 4, 2], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,418,7.438233137130737,864179,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [7, 9, 6, 11], 1: [10, 6, 8, 7], 2: [8, 9, 7, 11], 3: [9, 8, 10, 6], 4: [10, 7, 9, 11], 5: [6, 10, 11, 8], 6: [1, 0, 3, 5], 7: [0, 2, 4, 1], 8: [3, 2, 1, 5], 9: [2, 3, 0, 4], 10: [1, 4, 5, 3], 11: [4, 2, 0, 5]}"
Genetic,"[1, 1, 2, 2]",3,8,0.16823410987854,766424,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [8, 6, 7, 10], 2: [8, 11, 7, 9], 3: [10, 6, 8, 9], 4: [10, 7, 9, 11], 5: [11, 8, 6, 10], 6: [1, 3, 5, 0], 7: [0, 4, 1, 2], 8: [1, 2, 5, 3], 9: [0, 2, 4, 3], 10: [3, 1, 4, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,5,0.1191668510437011,279947,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [6, 10, 7, 8], 2: [8, 9, 7, 11], 3: [9, 8, 10, 6], 4: [10, 9, 7, 11], 5: [11, 6, 8, 10], 6: [3, 1, 5, 0], 7: [1, 2, 4, 0], 8: [1, 2, 3, 5], 9: [0, 2, 4, 3], 10: [4, 1, 3, 5], 11: [0, 5, 2, 4]}"
