Iteration,Fitness,FitnessEvalTime,Time,State
22,2,1.320044199625651e-05,0.03032207489013672,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
23,2,1.3017654418945313e-05,0.03165316581726074,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
24,2,1.2787183125813802e-05,0.03297305107116699,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
25,2,1.316070556640625e-05,0.034330129623413086,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
26,2,1.3987223307291666e-05,0.03572392463684082,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
27,2,1.3013680775960287e-05,0.03711819648742676,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
1,3,1.3156731923421223e-05,0.001332998275756836,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
2,3,1.2727578481038411e-05,0.002662181854248047,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
3,3,1.3279914855957032e-05,0.00409698486328125,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
4,3,1.2636184692382812e-05,0.005412101745605469,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
5,3,1.25885009765625e-05,0.006734132766723633,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
6,3,1.3931592305501301e-05,0.00812220573425293,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
7,3,1.3208389282226562e-05,0.009562015533447266,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
8,3,1.2664000193277995e-05,0.010877847671508789,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
9,3,1.4038880666097005e-05,0.012463092803955078,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
10,3,1.3077259063720703e-05,0.013820886611938477,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
11,3,1.25885009765625e-05,0.015136003494262695,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
12,3,1.264810562133789e-05,0.016448974609375,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
13,3,1.2556711832682291e-05,0.017754077911376953,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
14,3,1.3343493143717448e-05,0.019215106964111328,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
15,3,1.3474623362223307e-05,0.020667076110839844,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
16,3,1.25885009765625e-05,0.021982908248901367,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
17,3,1.2532869974772136e-05,0.023283004760742188,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
18,3,1.2572606404622396e-05,0.024586915969848633,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
19,3,1.256863276163737e-05,0.025888919830322266,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
20,3,1.25885009765625e-05,0.02719402313232422,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
21,3,1.5072027842203776e-05,0.0286562442779541,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
22,3,1.3097127278645833e-05,0.030039072036743164,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
